ts,equity
1784870067349214270,1.0021e+06
1784870067359818084,1.0021e+06
1784870067368924942,1.0021e+06
1784870067390867263,1.0021e+06
1784870067412553190,1.0021e+06
1784870067452233102,1.0021e+06
1784870067499340236,1.0021e+06
1784870067612979810,1.0021e+06
1784870068136861121,1.0021e+06
1784870069683478348,1.0021e+06
1784870069894800716,1.0021e+06
1784870071590495786,1.0021e+06
1784870071744491564,1.0024e+06
1784870071745268530,1.00269e+06
1784870071751384439,1.0027e+06
1784870071766962565,1.00221e+06
1784870071779485637,1.00222e+06
1784870071870675297,1.00253e+06
1784870072029464432,1.00253e+06
1784870072070493390,1.00254e+06
1784870072114598226,1.00256e+06
1784870072156097116,1.00255e+06
1784870072240035968,1.00256e+06
1784870072424237219,1.00258e+06
1784870072546676317,1.00258e+06
1784870072895259053,1.00258e+06
1784870072960034126,1.00258e+06
1784870073250924191,1.00258e+06
1784870073633296801,1.00258e+06
1784870073829295047,1.00258e+06
1784870073835470613,1.00279e+06
1784870073883472011,1.00258e+06
1784870074439945937,1.00257e+06
1784870074759724681,1.00257e+06
1784870075994223721,1.00258e+06
1784870076158814229,1.00258e+06
1784870076175604955,1.00258e+06
1784870076196742274,1.00258e+06
1784870076301208640,1.00275e+06
1784870076352241293,1.00275e+06
1784870077355087351,1.00275e+06
1784870078475632569,1.00268e+06
1784870079472205774,1.00275e+06
1784870079633023443,1.00275e+06
1784870079645975077,1.00275e+06
1784870079813433982,1.00275e+06
1784870080078757863,1.00275e+06
1784870080577739821,1.00275e+06
1784870082301311887,1.00275e+06
1784870082406789375,1.00275e+06
1784870082884338709,1.00275e+06
1784870083032432854,1.00275e+06
1784870083071143760,1.00275e+06
1784870083078630217,1.00275e+06
1784870083098107152,1.00275e+06
1784870083400575937,1.00275e+06
1784870083656911234,1.00275e+06
1784870083741866562,1.00275e+06
1784870083881119369,1.00275e+06
1784870084162874174,1.00275e+06
1784870084338557179,1.00275e+06
1784870084882640092,1.00275e+06
1784870085138954424,1.00275e+06
1784870085932295680,1.00275e+06
1784870085943369114,1.00275e+06
1784870086050548542,1.00275e+06
1784870086112233566,1.0027e+06
1784870086206875894,1.00275e+06
1784870086352806753,1.00275e+06
1784870086747270603,1.00275e+06
1784870086784172970,1.00275e+06
1784870087282280988,1.00275e+06
1784870087975765430,1.00275e+06
1784870088495646628,1.00275e+06
1784870088905764761,1.00275e+06
1784870089677938002,1.00275e+06
1784870090321747869,1.00275e+06
1784870091070823688,1.00275e+06
1784870091332042871,1.00275e+06
1784870091506674613,1.00275e+06
1784870091652272512,1.00275e+06
1784870093184454161,1.00275e+06
1784870093978691129,1.00275e+06
1784870094494567861,1.00275e+06
1784870094508584773,1.00275e+06
1784870094643639165,1.00275e+06
1784870094701784471,1.00275e+06
1784870094858406109,1.00275e+06
1784870095021062722,1.00275e+06
1784870096929878121,1.00275e+06
1784870098830954427,1.00275e+06
1784870099996282512,1.00279e+06
1784870100146447925,1.00279e+06
1784870100214152830,1.00279e+06
1784870100366011243,1.00279e+06
1784870100574619627,1.00279e+06
1784870100810983630,1.00279e+06
1784870101456508544,1.00279e+06
1784870101567822786,1.00279e+06
1784870101654347223,1.00279e+06
1784870102484476045,1.00279e+06
1784870103122307376,1.00279e+06
1784870105157858767,1.00279e+06
1784870105458178668,1.00279e+06
1784870105537442008,1.00279e+06
1784870105615419528,1.00279e+06
1784870106340089135,1.00279e+06
1784870107935358611,1.00279e+06
1784870110218317425,1.00279e+06
1784870110230628788,1.00279e+06
1784870110286184104,1.00279e+06
1784870111032975058,1.00279e+06
1784870111115562721,1.00279e+06
1784870111180860811,1.00279e+06
1784870111283941412,1.00279e+06
1784870111631544575,1.00279e+06
1784870111837136804,1.00279e+06
1784870111840986834,1.0032e+06
1784870111841259987,1.0032e+06
1784870111857581514,1.0036e+06
1784870111864723569,1.00297e+06
1784870111867077164,1.00322e+06
1784870111875292503,1.00322e+06
1784870111883088974,1.0032e+06
1784870111933071180,1.00322e+06
1784870111998456889,1.00323e+06
1784870112026071626,1.00325e+06
1784870112043011057,1.00322e+06
1784870112161688139,1.00322e+06
1784870112255500471,1.00322e+06
1784870112374248405,1.00322e+06
1784870112456539794,1.00322e+06
1784870112612712136,1.00323e+06
1784870112705069031,1.00323e+06
1784870112771382957,1.00323e+06
1784870112892037115,1.00322e+06
1784870113076144309,1.00321e+06
1784870113198825657,1.00319e+06
1784870113571073590,1.00318e+06
1784870113807153954,1.00303e+06
1784870114003603256,1.00322e+06
1784870114014681200,1.00322e+06
1784870114047866574,1.00332e+06
1784870114062403877,1.00332e+06
1784870114099415619,1.00332e+06
1784870114141092958,1.00332e+06
1784870114207158648,1.00332e+06
1784870114314866518,1.00332e+06
1784870114881463824,1.00332e+06
1784870115507082788,1.00332e+06
1784870115942790861,1.00332e+06
1784870115975051929,1.00332e+06
1784870116049414007,1.00332e+06
1784870116086704289,1.00332e+06
1784870116097636245,1.00332e+06
1784870116137142244,1.00332e+06
1784870116162842123,1.00332e+06
1784870116170757514,1.00332e+06
1784870116270720736,1.00332e+06
1784870116361587271,1.00332e+06
1784870116412372209,1.00324e+06
1784870116564434575,1.00332e+06
1784870116673102197,1.00332e+06
1784870117034991842,1.00332e+06
1784870117436429393,1.00332e+06
1784870119799936034,1.00332e+06
1784870119800118493,1.00332e+06
1784870120005039016,1.00332e+06
1784870120623819785,1.00332e+06
1784870120688419279,1.00332e+06
1784870120847056628,1.00332e+06
1784870120867439161,1.00332e+06
1784870120925348625,1.00332e+06
1784870121085775051,1.00332e+06
1784870121086062278,1.00332e+06
1784870121086266887,1.00332e+06
1784870121089767861,1.00332e+06
1784870121089932493,1.00349e+06
1784870121090168636,1.00332e+06
1784870121090305905,1.00332e+06
1784870121090717116,1.00332e+06
1784870121234565479,1.00332e+06
1784870121235003209,1.00332e+06
1784870121261791740,1.00332e+06
1784870121453112615,1.00332e+06
1784870121716062667,1.00332e+06
1784870121717523295,1.00332e+06
1784870121739447694,1.00332e+06
1784870121793636426,1.00332e+06
1784870121930318321,1.00332e+06
1784870122287618352,1.00332e+06
1784870123537886969,1.00332e+06
1784870123579601536,1.00332e+06
1784870123758168213,1.00332e+06
1784870127462461463,1.00332e+06
1784870128356934741,1.00332e+06
1784870128637944674,1.00332e+06
1784870128644759510,1.00332e+06
1784870128653644780,1.00332e+06
1784870128668859683,1.00332e+06
1784870128701700147,1.00349e+06
1784870128808755812,1.00332e+06
1784870128881220912,1.00332e+06
1784870130293713383,1.00332e+06
1784870130308438197,1.00332e+06
1784870132331203791,1.00332e+06
